epoch,train_acc,test_acc,train_pos_prob
575,0.997667,0.985800,0.999878
576,0.997667,0.985700,0.999877
577,0.997667,0.986100,0.999881
578,0.997667,0.986100,0.999878
579,0.997667,0.986000,0.999879
580,0.997667,0.985600,0.999880
581,0.997667,0.985800,0.999877
582,0.997667,0.985300,0.999875
583,0.997667,0.986000,0.999878
584,0.997667,0.985300,0.999878
585,0.997667,0.985500,0.999876
586,0.997667,0.985500,0.999880
587,0.997667,0.985700,0.999878
588,0.997667,0.985400,0.999879
589,0.997667,0.985500,0.999877
590,0.997667,0.985900,0.999880
591,0.997667,0.986300,0.999877
592,0.997667,0.985800,0.999876
593,0.997667,0.985700,0.999880
594,0.997667,0.985600,0.999879
595,0.997667,0.985200,0.999879
596,0.997667,0.985300,0.999876
597,0.997667,0.985500,0.999881
598,0.997667,0.985500,0.999879
599,0.997667,0.986200,0.999879
600,0.997667,0.986100,0.999877
601,0.997667,0.985700,0.999878
602,0.997667,0.985300,0.999879
603,0.997667,0.985300,0.999880
604,0.997667,0.985800,0.999876
605,0.997667,0.985500,0.999881
606,0.997667,0.986100,0.999878
607,0.997667,0.985400,0.999876
608,0.997667,0.985400,0.999880
609,0.997667,0.985000,0.999877
610,0.997667,0.986300,0.999880
611,0.997667,0.985300,0.999877
612,0.997667,0.985900,0.999880
613,0.997667,0.985600,0.999878
614,0.997667,0.985500,0.999880
615,0.997667,0.985400,0.999880
616,0.997667,0.986000,0.999876
617,0.997667,0.985500,0.999878
618,0.997667,0.985300,0.999878
619,0.997667,0.985600,0.999879
620,0.997667,0.985600,0.999876
621,0.997667,0.985400,0.999877
622,0.997667,0.986100,0.999881
623,0.997667,0.985800,0.999878
624,0.997667,0.985200,0.999879
625,0.997667,0.985900,0.999879
626,0.997667,0.985900,0.999877
627,0.997667,0.985100,0.999878
628,0.997667,0.985300,0.999878
629,0.997667,0.985900,0.999879
630,0.997667,0.985800,0.999878
631,0.997667,0.985400,0.999880
632,0.997667,0.985400,0.999880
633,0.997667,0.985200,0.999880
634,0.997667,0.985700,0.999879
635,0.997667,0.985700,0.999880
636,0.997667,0.985800,0.999879
637,0.997667,0.985300,0.999880
638,0.997667,0.985900,0.999880
639,0.997667,0.985500,0.999878
640,0.997667,0.986000,0.999879
641,0.997667,0.986000,0.999879
642,0.997667,0.986300,0.999878
643,0.997667,0.985700,0.999876
644,0.997667,0.985700,0.999879
645,0.997667,0.985900,0.999878
646,0.997667,0.985800,0.999879
647,0.997667,0.985600,0.999879
648,0.997667,0.985800,0.999879
649,0.997667,0.985200,0.999879
650,0.997667,0.986300,0.999879
651,0.997667,0.986300,0.999880
652,0.997667,0.985300,0.999880
653,0.997667,0.985500,0.999877
654,0.997667,0.986000,0.999878
655,0.997667,0.985200,0.999875
656,0.997667,0.986200,0.999880
657,0.997667,0.985500,0.999876
658,0.997667,0.986400,0.999879
659,0.997667,0.985400,0.999879
660,0.997667,0.985800,0.999880
661,0.997667,0.985100,0.999878
662,0.997667,0.985900,0.999878
663,0.997667,0.985900,0.999881
664,0.997667,0.985500,0.999878
665,0.997667,0.985300,0.999880
666,0.997667,0.986200,0.999877
667,0.997667,0.985400,0.999877
668,0.997667,0.985700,0.999878
669,0.997667,0.986000,0.999882
670,0.997667,0.985700,0.999876
671,0.997667,0.985600,0.999879
672,0.997667,0.986000,0.999879
673,0.997667,0.985400,0.999879
674,0.997667,0.985100,0.999880
675,0.997667,0.986000,0.999882
676,0.997667,0.986000,0.999878
677,0.997667,0.984900,0.999878
678,0.997667,0.985500,0.999877
679,0.997667,0.985400,0.999880
680,0.997667,0.985700,0.999877
681,0.997667,0.985500,0.999878
682,0.997667,0.985700,0.999879
683,0.997667,0.986100,0.999879
684,0.997667,0.985700,0.999878
685,0.997667,0.985900,0.999878
686,0.997667,0.985200,0.999879
687,0.997667,0.985700,0.999877
688,0.997667,0.985500,0.999880
689,0.997667,0.985200,0.999882
690,0.997667,0.985600,0.999878
691,0.997667,0.985800,0.999877
692,0.997667,0.985500,0.999876
693,0.997667,0.986000,0.999878
694,0.997667,0.985800,0.999879
695,0.997667,0.985800,0.999881
696,0.997667,0.985200,0.999879
697,0.997667,0.985600,0.999878
698,0.997667,0.986500,0.999878
699,0.997667,0.985700,0.999877
700,0.997667,0.985500,0.999878
701,0.997667,0.985600,0.999880
