epoch,train_acc,test_acc
954,0.699543,0.617000
955,0.700400,0.617000
956,0.697256,0.612000
957,0.698399,0.611000
958,0.696398,0.617000
959,0.700972,0.618000
960,0.696684,0.615000
961,0.698971,0.614000
962,0.697827,0.615000
963,0.698399,0.615000
964,0.698399,0.615000
965,0.699543,0.615000
966,0.697827,0.613000
967,0.698971,0.613000
968,0.699257,0.613000
969,0.696398,0.614000
970,0.700686,0.621000
971,0.700114,0.616000
972,0.699543,0.615000
973,0.698399,0.615000
974,0.697827,0.616000
975,0.697827,0.612000
976,0.699257,0.617000
977,0.698399,0.615000
978,0.698685,0.615000
979,0.697256,0.614000
980,0.698685,0.614000
981,0.698399,0.612000
982,0.698685,0.614000
983,0.698113,0.615000
984,0.696398,0.615000
985,0.696112,0.612000
986,0.696970,0.616000
987,0.698971,0.615000
988,0.697541,0.613000
989,0.698113,0.615000
990,0.696112,0.616000
991,0.697827,0.614000
992,0.696970,0.614000
993,0.697827,0.612000
994,0.697827,0.618000
995,0.698113,0.613000
996,0.697541,0.617000
997,0.697256,0.615000
998,0.698113,0.616000
999,0.698399,0.617000
1000,0.698685,0.616000
