epoch,train_acc,test_acc,train_pos_prob
747,0.787879,0.678000,0.996692
748,0.787879,0.678000,0.995790
749,0.787879,0.671000,0.995791
750,0.787879,0.672000,0.995790
751,0.787879,0.676000,0.996091
752,0.787879,0.673000,0.996391
753,0.787879,0.676000,0.995790
754,0.787879,0.673000,0.996091
755,0.787879,0.670000,0.995790
756,0.787879,0.674000,0.995792
757,0.787879,0.674000,0.995791
758,0.787879,0.673000,0.996091
759,0.787879,0.676000,0.996692
760,0.787879,0.674000,0.995790
761,0.787879,0.672000,0.995790
762,0.787879,0.672000,0.995790
763,0.787879,0.673000,0.996091
764,0.787879,0.676000,0.995790
765,0.787879,0.673000,0.996091
766,0.787879,0.673000,0.996091
767,0.787879,0.674000,0.996091
768,0.787879,0.675000,0.996091
769,0.787879,0.673000,0.996391
770,0.787879,0.672000,0.996092
771,0.787879,0.674000,0.996092
772,0.787879,0.675000,0.996091
773,0.787879,0.676000,0.996091
774,0.787879,0.672000,0.995790
775,0.787879,0.674000,0.995791
776,0.787879,0.675000,0.995792
777,0.787879,0.676000,0.995790
778,0.787879,0.676000,0.995791
779,0.787879,0.675000,0.995790
780,0.787879,0.675000,0.995791
781,0.787879,0.673000,0.996091
782,0.787879,0.675000,0.996091
783,0.787879,0.675000,0.995791
784,0.787879,0.676000,0.995791
785,0.787879,0.676000,0.995791
786,0.787879,0.676000,0.995791
787,0.787879,0.673000,0.996091
788,0.787879,0.673000,0.995790
789,0.787879,0.673000,0.996091
790,0.787879,0.673000,0.995791
791,0.787879,0.673000,0.995792
792,0.787879,0.672000,0.995790
793,0.787879,0.673000,0.996091
794,0.787879,0.673000,0.995790
795,0.787879,0.676000,0.996992
796,0.787879,0.672000,0.996091
797,0.787879,0.671000,0.995790
798,0.787879,0.672000,0.995790
799,0.787879,0.673000,0.995790
800,0.787879,0.673000,0.995792
801,0.787879,0.674000,0.996091
802,0.787879,0.673000,0.996091
803,0.787879,0.676000,0.996091
804,0.787879,0.673000,0.995790
805,0.787879,0.671000,0.996391
806,0.787879,0.675000,0.996091
807,0.787879,0.673000,0.995790
808,0.787879,0.674000,0.996091
809,0.787879,0.674000,0.996092
810,0.787879,0.671000,0.995790
811,0.787879,0.673000,0.995790
812,0.787879,0.673000,0.996091
813,0.787879,0.675000,0.996091
814,0.787879,0.673000,0.995790
815,0.787879,0.672000,0.995791
816,0.787879,0.675000,0.995790
