epoch,train_acc,test_acc,train_pos_prob
458,0.626644,0.591000,0.990358
459,0.625786,0.588000,0.990491
460,0.630646,0.595000,0.990459
461,0.628931,0.597000,0.990571
462,0.630646,0.597000,0.991092
463,0.633505,0.595000,0.991391
464,0.631218,0.589000,0.991598
465,0.621784,0.582000,0.990073
466,0.632075,0.589000,0.991355
467,0.628931,0.590000,0.990670
468,0.624643,0.583000,0.990695
469,0.632361,0.582000,0.990092
470,0.626930,0.585000,0.990459
471,0.618067,0.589000,0.990386
472,0.620354,0.579000,0.990556
473,0.634362,0.590000,0.990502
474,0.624929,0.583000,0.990402
475,0.626358,0.589000,0.990403
476,0.626930,0.588000,0.990432
477,0.626930,0.592000,0.990099
478,0.633505,0.588000,0.990191
479,0.628073,0.583000,0.990415
480,0.620354,0.583000,0.990514
481,0.625786,0.584000,0.990537
482,0.629217,0.593000,0.991386
483,0.628073,0.586000,0.990617
484,0.630646,0.593000,0.990881
485,0.635506,0.591000,0.990350
486,0.632647,0.591000,0.990941
487,0.630074,0.585000,0.991290
488,0.633219,0.585000,0.990237
489,0.630932,0.585000,0.990692
490,0.632075,0.585000,0.990285
491,0.625786,0.586000,0.990852
492,0.628073,0.588000,0.990688
493,0.632075,0.592000,0.990291
494,0.633219,0.595000,0.990649
495,0.630646,0.591000,0.990349
496,0.627216,0.595000,0.991449
497,0.632075,0.589000,0.991180
498,0.639508,0.585000,0.990569
499,0.634077,0.590000,0.990257
500,0.631218,0.592000,0.990621
501,0.639794,0.591000,0.991423
502,0.626644,0.591000,0.990578
503,0.616066,0.585000,0.990912
504,0.624929,0.585000,0.991014
505,0.624357,0.582000,0.990573
506,0.630646,0.587000,0.990986
507,0.630646,0.590000,0.990590
508,0.635792,0.589000,0.990674
509,0.624643,0.593000,0.991217
510,0.627216,0.592000,0.990457
511,0.622642,0.584000,0.990796
512,0.626644,0.583000,0.990749
513,0.624643,0.585000,0.990647
514,0.627501,0.585000,0.990632
515,0.625500,0.585000,0.990728
516,0.624357,0.588000,0.990611
517,0.619211,0.588000,0.990687
518,0.629217,0.588000,0.990682
519,0.625214,0.589000,0.990697
520,0.618925,0.586000,0.990599
521,0.626072,0.586000,0.990727
522,0.629217,0.586000,0.990728
523,0.631218,0.587000,0.990692
524,0.632933,0.592000,0.991340
525,0.635792,0.591000,0.990663
526,0.630646,0.590000,0.990627
527,0.627501,0.591000,0.990872
528,0.626930,0.591000,0.990632
529,0.626644,0.585000,0.990611
530,0.628645,0.582000,0.990697
531,0.620926,0.580000,0.991228
532,0.625500,0.588000,0.990648
533,0.627216,0.583000,0.990983
534,0.625214,0.586000,0.990360
535,0.628359,0.594000,0.990638
536,0.624929,0.594000,0.990651
537,0.629217,0.591000,0.990654
538,0.628645,0.586000,0.990802
539,0.632075,0.587000,0.990357
540,0.628931,0.587000,0.991270
541,0.629217,0.590000,0.990586
542,0.627216,0.586000,0.990786
543,0.624071,0.588000,0.990734
544,0.624071,0.584000,0.990648
545,0.623499,0.593000,0.990417
546,0.624357,0.589000,0.990355
547,0.631218,0.589000,0.991251
548,0.630074,0.587000,0.990777
549,0.629503,0.590000,0.991010
550,0.631504,0.587000,0.990666
551,0.632647,0.592000,0.990362
552,0.632075,0.587000,0.991150
553,0.630360,0.590000,0.990794
554,0.626358,0.591000,0.991598
555,0.628359,0.584000,0.991987
556,0.622356,0.586000,0.991166
557,0.627216,0.589000,0.990663
558,0.629217,0.587000,0.991039
559,0.626930,0.589000,0.991427
560,0.624643,0.592000,0.990676
561,0.620069,0.594000,0.990971
562,0.618639,0.585000,0.990471
563,0.623785,0.591000,0.990881
564,0.624929,0.594000,0.991573
565,0.620926,0.593000,0.990635
566,0.622070,0.587000,0.990779
567,0.625786,0.589000,0.990376
568,0.630646,0.590000,0.991126
569,0.626644,0.589000,0.990973
570,0.621498,0.592000,0.991582
571,0.622927,0.595000,0.990406
572,0.627216,0.591000,0.991044
573,0.618925,0.588000,0.990733
574,0.626930,0.594000,0.990677
575,0.620640,0.587000,0.990655
576,0.619211,0.587000,0.991099
577,0.616924,0.586000,0.990379
578,0.624929,0.593000,0.990682
579,0.620069,0.590000,0.990795
580,0.622356,0.594000,0.990786
581,0.623785,0.593000,0.990404
582,0.625786,0.591000,0.990703
583,0.628645,0.587000,0.991008
584,0.621498,0.588000,0.990541
585,0.620640,0.590000,0.991379
586,0.617210,0.588000,0.990702
587,0.620354,0.588000,0.991352
588,0.620926,0.586000,0.990700
589,0.623213,0.590000,0.990774
590,0.629217,0.590000,0.991133
591,0.619783,0.590000,0.990413
592,0.618353,0.588000,0.991118
593,0.621784,0.595000,0.991004
594,0.625786,0.590000,0.990404
595,0.630360,0.584000,0.990506
596,0.622927,0.587000,0.991174
597,0.627216,0.586000,0.990714
598,0.627787,0.588000,0.991296
599,0.620926,0.588000,0.990711
600,0.621784,0.592000,0.990704
601,0.623499,0.590000,0.991153
602,0.620640,0.585000,0.990406
603,0.614351,0.589000,0.990410
604,0.618639,0.591000,0.991004
605,0.620640,0.589000,0.990850
606,0.627216,0.588000,0.991014
607,0.626072,0.593000,0.990856
608,0.624643,0.589000,0.991002
609,0.620926,0.589000,0.990704
610,0.621784,0.594000,0.991090
611,0.628073,0.592000,0.990404
612,0.621212,0.589000,0.991153
613,0.622642,0.587000,0.990466
614,0.615780,0.586000,0.990471
615,0.621212,0.589000,0.990836
616,0.626358,0.591000,0.990853
617,0.626644,0.590000,0.991015
618,0.624357,0.589000,0.990842
619,0.620640,0.590000,0.990716
620,0.626930,0.588000,0.990594
621,0.626930,0.585000,0.990717
622,0.621498,0.589000,0.990891
623,0.627787,0.589000,0.990416
624,0.627216,0.588000,0.991012
625,0.629503,0.588000,0.990413
626,0.623499,0.588000,0.991059
627,0.631790,0.590000,0.990723
628,0.626644,0.591000,0.990493
629,0.628931,0.593000,0.991038
630,0.623213,0.587000,0.991059
631,0.622356,0.588000,0.990427
632,0.622356,0.587000,0.990724
633,0.621784,0.586000,0.990953
634,0.623785,0.586000,0.990730
635,0.626930,0.590000,0.990419
636,0.627216,0.590000,0.990959
637,0.618639,0.587000,0.991448
638,0.631790,0.589000,0.990415
639,0.623785,0.588000,0.991329
640,0.624071,0.588000,0.990844
641,0.632361,0.590000,0.990545
642,0.630646,0.590000,0.991437
643,0.631218,0.587000,0.990723
644,0.626072,0.584000,0.990786
645,0.624929,0.590000,0.991451
646,0.628359,0.588000,0.990734
647,0.628073,0.588000,0.991039
648,0.628359,0.595000,0.991237
649,0.631218,0.588000,0.991338
650,0.627787,0.589000,0.990724
651,0.622927,0.589000,0.990757
652,0.624929,0.587000,0.990427
653,0.628359,0.589000,0.990720
654,0.635506,0.592000,0.991078
655,0.626644,0.587000,0.991963
656,0.629217,0.590000,0.990892
657,0.631504,0.592000,0.990793
658,0.630074,0.591000,0.990829
659,0.627216,0.594000,0.990828
660,0.627501,0.589000,0.990719
661,0.631790,0.588000,0.990807
662,0.629788,0.586000,0.990434
663,0.624929,0.585000,0.991043
664,0.626072,0.587000,0.990733
665,0.626072,0.591000,0.991006
666,0.626930,0.587000,0.990901
667,0.633219,0.592000,0.990831
668,0.626930,0.587000,0.991024
669,0.629788,0.589000,0.990798
670,0.628645,0.589000,0.990498
671,0.628645,0.589000,0.990956
672,0.628359,0.591000,0.990798
673,0.628931,0.591000,0.991635
674,0.628645,0.592000,0.990437
675,0.628073,0.589000,0.991155
676,0.624071,0.587000,0.990942
677,0.624929,0.587000,0.990439
678,0.628073,0.588000,0.991150
679,0.626644,0.589000,0.991356
680,0.628645,0.588000,0.990778
681,0.630932,0.595000,0.990510
682,0.625786,0.588000,0.991342
683,0.630646,0.594000,0.991041
684,0.629217,0.596000,0.991403
685,0.628359,0.592000,0.990603
686,0.623499,0.586000,0.990736
687,0.627501,0.590000,0.990945
688,0.626072,0.584000,0.990486
689,0.620640,0.582000,0.990611
690,0.626930,0.586000,0.990816
691,0.625214,0.592000,0.990792
692,0.623785,0.589000,0.990736
693,0.629217,0.589000,0.991204
694,0.623213,0.591000,0.990799
695,0.623499,0.590000,0.991178
696,0.629503,0.593000,0.991226
697,0.629217,0.588000,0.991578
698,0.627501,0.588000,0.990623
699,0.625500,0.587000,0.990737
700,0.631790,0.594000,0.990843
701,0.627787,0.595000,0.991331
702,0.625500,0.587000,0.991065
703,0.627216,0.591000,0.991630
704,0.626644,0.591000,0.990813
705,0.625500,0.596000,0.990813
706,0.627501,0.588000,0.991841
707,0.633219,0.586000,0.990740
708,0.629788,0.587000,0.990959
709,0.629503,0.593000,0.990771
710,0.622356,0.588000,0.990866
711,0.625786,0.588000,0.990437
712,0.628073,0.591000,0.990442
713,0.622927,0.591000,0.990749
714,0.627501,0.587000,0.990744
715,0.621498,0.587000,0.990441
716,0.623785,0.588000,0.991474
717,0.625214,0.594000,0.990449
718,0.629788,0.587000,0.991040
719,0.630360,0.590000,0.990746
720,0.630932,0.587000,0.990427
721,0.631790,0.589000,0.991047
722,0.625500,0.586000,0.990508
723,0.624643,0.585000,0.990930
724,0.620926,0.587000,0.991164
725,0.619783,0.589000,0.991390
726,0.629217,0.589000,0.990446
727,0.622642,0.589000,0.990436
728,0.628645,0.590000,0.990826
729,0.626930,0.592000,0.990444
730,0.628645,0.585000,0.991103
731,0.622927,0.591000,0.990468
732,0.628073,0.584000,0.990988
733,0.623213,0.585000,0.990866
734,0.624357,0.587000,0.990818
735,0.627501,0.592000,0.990444
736,0.630360,0.594000,0.991048
737,0.623499,0.586000,0.990438
738,0.634648,0.590000,0.990807
739,0.628931,0.589000,0.990445
740,0.628359,0.596000,0.991050
741,0.621212,0.587000,0.991929
742,0.626358,0.588000,0.990913
743,0.622642,0.586000,0.990804
744,0.626644,0.586000,0.990810
745,0.629788,0.591000,0.990747
746,0.628359,0.592000,0.991398
747,0.628359,0.590000,0.990766
748,0.627787,0.590000,0.990450
749,0.628931,0.585000,0.990747
750,0.629217,0.585000,0.990446
751,0.625214,0.591000,0.991196
752,0.624357,0.589000,0.990768
753,0.626930,0.590000,0.991039
754,0.627787,0.596000,0.991288
755,0.622927,0.586000,0.990565
756,0.624929,0.590000,0.990741
757,0.620354,0.586000,0.990749
758,0.626072,0.590000,0.991222
759,0.626930,0.591000,0.990863
760,0.628931,0.591000,0.990745
761,0.628645,0.594000,0.990455
762,0.626930,0.594000,0.990818
763,0.625786,0.593000,0.991107
764,0.623499,0.590000,0.990440
765,0.626930,0.590000,0.991477
766,0.625214,0.595000,0.990755
767,0.627501,0.589000,0.990738
768,0.630360,0.588000,0.990869
769,0.628073,0.588000,0.990875
770,0.625214,0.592000,0.990745
771,0.626930,0.590000,0.991708
772,0.622070,0.587000,0.990770
773,0.618639,0.585000,0.991178
774,0.625214,0.586000,0.990439
775,0.625500,0.584000,0.991079
776,0.625786,0.587000,0.990510
777,0.624643,0.590000,0.991395
778,0.624643,0.589000,0.990748
779,0.630932,0.593000,0.990453
780,0.621498,0.588000,0.990531
781,0.624071,0.590000,0.991720
782,0.624643,0.589000,0.991111
783,0.625786,0.590000,0.991042
784,0.624929,0.589000,0.991045
785,0.621784,0.592000,0.991041
786,0.622642,0.588000,0.990752
787,0.625500,0.592000,0.991045
788,0.626644,0.591000,0.990514
789,0.625214,0.590000,0.991048
790,0.624071,0.592000,0.990931
791,0.624357,0.588000,0.990447
792,0.631504,0.584000,0.991216
793,0.627216,0.587000,0.991081
